시도,시군구,읍면동,화재발생(년),화재발생(월),화재발생(일),화재발생(시),화재발생(분),요일,인명피해(명)소계,사망,부상,재산피해소계,화재유형,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,발화관련기기대분류,발화관련기기소분류,장소대분류,장소중분류,장소소분류,차량장소
서울특별시,용산구,보광동,2022,7,14,17,20,목,0,0,0,47,"건축,구조물",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",나무,,,주거,공동주택,다세대주택,
서울특별시,용산구,효창동,2022,7,14,18,7,목,0,0,0,93,"건축,구조물",부주의,가연물 근접방치,위험물등,"광택제, 파라핀, 왁스 등",,,주거,공동주택,아파트,
서울특별시,성북구,길음동,2022,7,14,18,41,목,0,0,0,15,"건축,구조물",방화,방화,"종이,목재,건초등",종이,,,주거,공동주택,아파트,
서울특별시,영등포구,신길동,2022,7,14,20,40,목,0,0,0,164,"건축,구조물",부주의,담배꽁초,"종이,목재,건초등",종이,,,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당),
서울특별시,강서구,등촌동,2022,7,14,20,55,목,2,0,2,356,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",가연성가스,천연가스,,,생활서비스,음식점,일식,
서울특별시,강북구,미아동,2022,7,15,4,49,금,0,0,0,7,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",주방기기,냉장고,주거,단독주택,다중주택,
서울특별시,서초구,방배동,2022,7,15,7,0,금,0,0,0,490,"건축,구조물",전기적 요인,"누전,지락",합성수지,"플라스틱, PVC, 비닐, 장판",,,"판매,업무시설",일반업무,일반빌딩,
서울특별시,종로구,창신동,2022,7,15,11,37,금,0,0,0,369,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,,,"판매,업무시설",숙박시설,여관,
서울특별시,금천구,가산동,2022,7,15,12,46,금,0,0,0,1911,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,,,기타서비스,기타건축물,기타 건축물,
서울특별시,용산구,한남동,2022,7,15,13,6,금,0,0,0,824,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,,,주거,공동주택,연립주택,
서울특별시,구로구,신도림동,2022,7,15,15,5,금,0,0,0,29,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자","콘센트, 스위치류",배선/배선기구,스위치 멀티탭,주거,공동주택,아파트,
서울특별시,은평구,역촌동,2022,7,15,16,29,금,0,0,0,15,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,다세대주택,
서울특별시,도봉구,쌍문동,2022,7,15,17,56,금,0,0,0,11,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,다가구주택,
서울특별시,영등포구,신길동,2022,7,15,18,15,금,0,0,0,497,"건축,구조물",미상,미상,기타,기타,,,생활서비스,일상서비스,기타 일상서비스,
서울특별시,강서구,내발산동,2022,7,15,18,44,금,0,0,0,6,"건축,구조물",부주의,음식물 조리중,식품,튀김유,,,생활서비스,음식점,"치킨,족발",
서울특별시,성동구,성수동1가,2022,7,15,19,54,금,0,0,0,493,"건축,구조물",기계적 요인,"과열, 과부하",쓰레기류,기타 쓰레기,,,생활서비스,음식점,"치킨,족발",
서울특별시,강서구,화곡동,2022,7,15,22,23,금,0,0,0,108,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,아파트,
서울특별시,동대문구,회기동,2022,7,15,22,47,금,0,0,0,21968,"건축,구조물",전기적 요인,미확인단락,합성수지,"플라스틱, PVC, 비닐, 장판",배선/배선기구,콘센트,교육시설,학교,대학교,
서울특별시,도봉구,도봉동,2022,7,16,0,34,토,0,0,0,7,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,다세대주택,
서울특별시,광진구,자양동,2022,7,16,1,28,토,0,0,0,891,"건축,구조물",부주의,기타(부주의),쓰레기류,쓰레기,,,"판매,업무시설",숙박시설,모텔,
서울특별시,광진구,군자동,2022,7,16,2,23,토,0,0,0,2094,"자동차,철도차량",미상,미상,미상,미상,기타,기타,"자동차,철도차량",자동차,오토바이,공지
서울특별시,송파구,거여동,2022,7,16,4,4,토,0,0,0,7239,"건축,구조물",전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,전기설비,보조전원장치,주거,단독주택,다가구주택,
서울특별시,강서구,화곡동,2022,7,16,7,0,토,0,0,0,129,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의","침구,직물류","기타(침구,직물류)",,,주거,공동주택,다세대주택,
서울특별시,영등포구,영등포동4가,2022,7,16,7,8,토,0,0,0,68,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자","기타(전기,전자)",,,생활서비스,음식점,"제과점,빵집,떡집(휴게)",
서울특별시,은평구,신사동,2022,7,16,10,29,토,0,0,0,75,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,다세대주택,
서울특별시,송파구,신천동,2022,7,16,10,37,토,0,0,0,20,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,야외,쓰레기,
서울특별시,서대문구,대현동,2022,7,16,12,49,토,0,0,0,403,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,계절용 기기,환풍기/송풍기/공조기,주거,단독주택,기타 단독주택,
서울특별시,노원구,상계동,2022,7,16,12,51,토,0,0,0,30,"건축,구조물",전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 케이스",,,생활서비스,일상서비스,기타 일상서비스,
서울특별시,구로구,오류동,2022,7,16,16,10,토,0,0,0,220,"자동차,철도차량",기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",,,"자동차,철도차량",자동차,승용자동차,일반도로
서울특별시,관악구,신림동,2022,7,16,19,46,토,0,0,0,31,"건축,구조물",미상,미상,기타,기타,,,주거,단독주택,다중주택,
서울특별시,동대문구,제기동,2022,7,16,21,11,토,0,0,0,682,"건축,구조물",전기적 요인,"누전,지락","전기,전자","콘센트, 스위치류",,,산업시설,창고시설,"창고, 물품저장소",
서울특별시,관악구,신림동,2022,7,16,22,42,토,0,0,0,3,"건축,구조물",미상,미상,합성수지,"플라스틱, PVC, 비닐, 장판",,,집합시설,종교시설,교회,
서울특별시,강서구,화곡동,2022,7,17,0,51,일,0,0,0,26,"건축,구조물",부주의,담배꽁초,쓰레기류,쓰레기,,,주거,공동주택,다세대주택,
서울특별시,중랑구,면목동,2022,7,17,1,26,일,0,0,0,4,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,단독주택,
서울특별시,구로구,오류동,2022,7,17,1,39,일,0,0,0,11,"건축,구조물",화학적 요인,자연발화,식품,튀김유,,,"판매,업무시설",판매시설,기타 판매시설,
서울특별시,구로구,구로동,2022,7,17,3,14,일,0,0,0,36,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,생활서비스,음식점,호프집,
서울특별시,마포구,상암동,2022,7,17,3,17,일,0,0,0,13186,"건축,구조물",부주의,"불씨,불꽃,화원방치",기타,기타,,,생활서비스,음식점,한식,
서울특별시,송파구,잠실동,2022,7,17,9,47,일,0,0,0,33,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,재활용,,,기타,야외,쓰레기,
서울특별시,영등포구,여의도동,2022,7,17,15,17,일,0,0,0,1,"건축,구조물",부주의,"용접, 절단, 연마",쓰레기류,폐목재,,,"판매,업무시설",일반업무,오피스텔,
서울특별시,성동구,응봉동,2022,7,17,15,41,일,0,0,0,172,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전자기기 부속품,계절용 기기,에어컨,주거,공동주택,아파트,
서울특별시,강서구,염창동,2022,7,17,16,55,일,0,0,0,8251,"건축,구조물",미상,미상,"전기,전자","기타(전기,전자)",생활기기,전기안마기/맛사지,주거,공동주택,아파트,
서울특별시,광진구,중곡동,2022,7,17,18,33,일,0,0,0,995,"자동차,철도차량",전기적 요인,절연열화에 의한 단락,"전기,전자",전자기기 부속품,전기설비,배터리/축전기,"자동차,철도차량",자동차,기타 승합자동차,일반도로
서울특별시,동대문구,답십리동,2022,7,17,23,10,일,0,0,0,97,"건축,구조물",전기적 요인,절연열화에 의한 단락,합성수지,기타(합성수지),계절용 기기,에어컨,주거,공동주택,아파트,
서울특별시,강서구,화곡동,2022,7,18,0,6,월,0,0,0,27,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,재활용,,,기타,야외,쓰레기,
서울특별시,강남구,개포동,2022,7,18,6,56,월,0,0,0,88,"건축,구조물",부주의,기타(부주의),"침구,직물류",의류,,,주거,공동주택,다세대주택,
서울특별시,마포구,합정동,2022,7,18,8,41,월,0,0,0,9739,"건축,구조물",화학적 요인,자연발화,식품,기타(식품),,,생활서비스,음식점,패스트푸드,
서울특별시,송파구,마천동,2022,7,18,9,25,월,0,0,0,2370,"건축,구조물",부주의,"불씨,불꽃,화원방치",합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,단독주택,다가구주택,
서울특별시,도봉구,방학동,2022,7,18,10,30,월,0,0,0,484,"자동차,철도차량",미상,미상,미상,미상,"차량, 선박부품",엔진본체,"자동차,철도차량",자동차,승용자동차,일반도로
서울특별시,종로구,숭인동,2022,7,18,10,54,월,0,0,0,50,"건축,구조물",부주의,"용접, 절단, 연마",기타,기타,,,주거,공동주택,기타 공동주택,
서울특별시,강남구,삼성동,2022,7,18,12,33,월,0,0,0,6,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자","전기, 전자기기 내부배선","조명, 간판",형광등,"판매,업무시설",일반업무,일반빌딩,
서울특별시,강북구,번동,2022,7,18,13,47,월,0,0,0,781,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,,,주거,공동주택,아파트,
서울특별시,관악구,신림동,2022,7,18,13,55,월,0,0,0,96,"건축,구조물",부주의,담배꽁초,쓰레기류,쓰레기,,,산업시설,작업장,기타 작업장,
서울특별시,중랑구,망우동,2022,7,18,13,58,월,1,0,1,490,"건축,구조물",전기적 요인,미확인단락,"전기,전자",전선피복,생활기기,헤어드라이어/헤어브러쉬,"판매,업무시설",숙박시설,모텔,
서울특별시,강서구,등촌동,2022,7,18,14,9,월,0,0,0,239,"건축,구조물",미상,미상,미상,미상,,,"판매,업무시설",일반업무,일반빌딩,
서울특별시,도봉구,쌍문동,2022,7,18,14,23,월,0,0,0,419,"건축,구조물",전기적 요인,절연열화에 의한 단락,기타,기타,,,생활서비스,일상서비스,고시원(원룸텔),
서울특별시,강남구,논현동,2022,7,18,15,47,월,0,0,0,2719,"건축,구조물",부주의,"불씨,불꽃,화원방치",미상,미상,,,주거,공동주택,다세대주택,
서울특별시,동작구,신대방동,2022,7,18,18,5,월,0,0,0,66,"건축,구조물",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,계절용 기기,에어컨,"판매,업무시설",일반업무,오피스텔,
서울특별시,은평구,구산동,2022,7,18,22,48,월,0,0,0,61,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의","전기,전자",전자기기 부속품,,,생활서비스,일상서비스,기타 일상서비스,
서울특별시,금천구,가산동,2022,7,18,23,46,월,0,0,0,6,"건축,구조물",부주의,"불씨,불꽃,화원방치","종이,목재,건초등",종이,,,생활서비스,음식점,한식,
서울특별시,광진구,중곡동,2022,7,19,0,47,화,0,0,0,490,"건축,구조물",전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,,,주거,단독주택,단독주택,
서울특별시,강동구,고덕동,2022,7,19,1,18,화,0,0,0,0,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,쓰레기,,,기타,도로,가로등,
서울특별시,노원구,상계동,2022,7,19,2,31,화,0,0,0,6146,"건축,구조물",미상,미상,"종이,목재,건초등","목재, 합판",,,생활서비스,음식점,한식,
서울특별시,송파구,삼전동,2022,7,19,2,58,화,0,0,0,17,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자",전자기기 부속품,"영상,음향기기",음향기기,주거,공동주택,다세대주택,
서울특별시,마포구,서교동,2022,7,19,3,20,화,0,0,0,20,"건축,구조물",부주의,쓰레기 소각,"종이,목재,건초등",종이,,,주거,단독주택,기타 단독주택,
서울특별시,강동구,고덕동,2022,7,19,4,20,화,0,0,0,55,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,단독주택,다가구주택,
서울특별시,강북구,수유동,2022,7,19,7,46,화,1,0,1,47,"건축,구조물",방화,방화,"종이,목재,건초등",종이,,,"판매,업무시설",숙박시설,모텔,
서울특별시,성북구,동소문동3가,2022,7,19,9,20,화,0,0,0,182,"건축,구조물",부주의,"용접, 절단, 연마",기타,기타,,,운수자동차시설,자동차시설,"세차장, 폐차장",
서울특별시,관악구,신림동,2022,7,19,10,3,화,2,0,2,203,"건축,구조물",부주의,"기기(전기, 기계 등) 사용.설치부주의",가연성가스,프로판가스,,,생활서비스,음식점,한식,
서울특별시,중랑구,면목동,2022,7,19,10,30,화,0,0,0,5,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,주거,공동주택,주상복합아파트,
서울특별시,금천구,독산동,2022,7,19,10,35,화,0,0,0,156,"건축,구조물",미상,미상,합성수지,"플라스틱, PVC, 비닐, 장판",,,주거,단독주택,단독주택,
서울특별시,영등포구,문래동2가,2022,7,19,13,48,화,0,0,0,19530,"건축,구조물",미상,미상,미상,미상,미상,미상,주거,공동주택,아파트,
서울특별시,강남구,역삼동,2022,7,19,14,32,화,0,0,0,50,"건축,구조물",전기적 요인,트래킹에 의한 단락,"전기,전자","기타(전기,전자)","조명, 간판",LED조명,생활서비스,일상서비스,이미용실,
서울특별시,관악구,신림동,2022,7,19,15,22,화,0,0,0,5,"건축,구조물",부주의,"용접, 절단, 연마","종이,목재,건초등",종이,,,생활서비스,위락시설,유흥주점,
서울특별시,노원구,하계동,2022,7,19,15,28,화,0,0,0,4355,"건축,구조물",부주의,음식물 조리중,식품,음식물,,,생활서비스,음식점,기타 음식점,
서울특별시,노원구,중계동,2022,7,19,16,47,화,0,0,0,10302,"자동차,철도차량",미상,미상,미상,미상,"차량, 선박부품","기타(차량,선박부품)","자동차,철도차량",자동차,승용자동차,주차장
서울특별시,강북구,수유동,2022,7,19,16,53,화,0,0,0,423,"자동차,철도차량",전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,"차량, 선박부품",배선,"자동차,철도차량",자동차,승용자동차,일반도로
서울특별시,중구,을지로2가,2022,7,19,18,43,화,0,0,0,9,기타(쓰레기 화재등),부주의,담배꽁초,쓰레기류,재활용,,,기타,야외,쓰레기,
서울특별시,은평구,신사동,2022,7,19,18,53,화,0,0,0,66,"건축,구조물",전기적 요인,과부하/과전류,"전기,전자",전선피복,,,주거,공동주택,주상복합아파트,
